,factory_line,time,temperature,humidity,electrical_energy
377,LINE1_PROC1,2020-12-23 06:09:39,26.6,35.0,518.0
378,LINE1_PROC1,2020-12-23 06:09:40,26.6,35.0,518.0
379,LINE1_PROC1,2020-12-23 06:09:41,26.6,35.0,519.0
380,LINE1_PROC1,2020-12-23 06:09:43,26.6,34.0,519.0
381,LINE1_PROC1,2020-12-23 06:09:44,26.6,34.0,517.0
382,LINE1_PROC1,2020-12-23 06:09:46,26.7,34.0,518.0
383,LINE1_PROC1,2020-12-23 06:09:47,26.7,34.0,517.0
384,LINE1_PROC1,2020-12-23 06:09:49,26.6,34.0,518.0
385,LINE1_PROC1,2020-12-23 06:09:50,26.6,34.0,518.0
386,LINE1_PROC1,2020-12-23 06:09:51,26.6,34.0,518.0
387,LINE1_PROC1,2020-12-23 06:09:53,26.6,34.0,518.0
388,LINE1_PROC1,2020-12-23 06:09:54,26.6,34.0,519.0
389,LINE1_PROC1,2020-12-23 06:09:56,26.6,34.0,517.0
390,LINE1_PROC1,2020-12-23 06:09:57,26.6,34.0,519.0
391,LINE1_PROC1,2020-12-23 06:09:58,26.6,34.0,519.0
392,LINE1_PROC1,2020-12-23 06:10:00,26.6,34.0,519.0
393,LINE1_PROC1,2020-12-23 06:10:01,26.6,34.0,518.0
394,LINE1_PROC1,2020-12-23 06:10:03,26.6,34.0,518.0
395,LINE1_PROC1,2020-12-23 06:10:04,26.6,34.0,515.0
396,LINE1_PROC1,2020-12-23 06:10:06,24.2,33.0,518.0
397,LINE1_PROC1,2020-12-23 06:10:07,24.2,33.0,517.0
398,LINE1_PROC1,2020-12-23 06:10:08,26.6,34.0,519.0
399,LINE1_PROC1,2020-12-23 06:10:10,26.6,34.0,518.0
400,LINE1_PROC1,2020-12-23 06:10:12,26.6,34.0,519.0
401,LINE1_PROC1,2020-12-23 06:10:13,26.6,34.0,517.0
402,LINE1_PROC1,2020-12-23 06:10:15,26.6,34.0,518.0
403,LINE1_PROC1,2020-12-23 06:10:16,26.6,34.0,518.0
404,LINE1_PROC1,2020-12-23 06:10:18,26.6,34.0,519.0
405,LINE1_PROC1,2020-12-23 06:10:19,26.6,34.0,517.0
406,LINE1_PROC1,2020-12-23 06:10:20,26.6,34.0,518.0
407,LINE1_PROC1,2020-12-23 06:10:22,26.6,34.0,517.0
408,LINE1_PROC1,2020-12-23 06:10:23,26.6,34.0,519.0
409,LINE1_PROC1,2020-12-23 06:10:24,26.6,34.0,518.0
410,LINE1_PROC1,2020-12-23 06:10:26,26.6,34.0,518.0
411,LINE1_PROC1,2020-12-23 06:10:27,26.6,34.0,517.0
412,LINE1_PROC1,2020-12-23 06:10:29,26.6,34.0,519.0
413,LINE1_PROC1,2020-12-23 06:10:30,26.6,34.0,516.0
414,LINE1_PROC1,2020-12-23 06:10:32,26.6,34.0,518.0
415,LINE1_PROC1,2020-12-23 06:10:33,26.6,34.0,516.0
416,LINE1_PROC1,2020-12-23 06:10:34,26.6,34.0,518.0
417,LINE1_PROC1,2020-12-23 06:10:36,26.6,34.0,516.0
418,LINE1_PROC1,2020-12-23 06:10:37,26.6,34.0,518.0
419,LINE1_PROC1,2020-12-23 06:10:39,26.6,34.0,516.0
420,LINE1_PROC1,2020-12-23 06:10:40,26.6,34.0,518.0
421,LINE1_PROC1,2020-12-23 06:10:41,26.6,34.0,517.0
422,LINE1_PROC1,2020-12-23 06:10:43,26.6,34.0,519.0
423,LINE1_PROC1,2020-12-23 06:10:44,26.6,34.0,518.0
424,LINE1_PROC1,2020-12-23 06:10:46,26.6,34.0,519.0
425,LINE1_PROC1,2020-12-23 06:10:47,26.6,34.0,516.0
426,LINE1_PROC1,2020-12-23 06:10:49,26.6,34.0,517.0
427,LINE1_PROC1,2020-12-23 06:10:50,26.6,34.0,517.0
428,LINE1_PROC1,2020-12-23 06:10:51,26.6,34.0,518.0
429,LINE1_PROC1,2020-12-23 06:10:53,26.6,34.0,518.0
430,LINE1_PROC1,2020-12-23 06:10:54,26.6,33.0,518.0
431,LINE1_PROC1,2020-12-23 06:10:56,26.6,33.0,515.0
432,LINE1_PROC1,2020-12-23 06:10:57,26.6,33.0,518.0
433,LINE1_PROC1,2020-12-23 06:10:58,26.6,33.0,517.0
434,LINE1_PROC1,2020-12-23 06:11:00,26.6,33.0,518.0
435,LINE1_PROC1,2020-12-23 06:11:01,26.6,33.0,517.0
436,LINE1_PROC1,2020-12-23 06:11:03,26.6,34.0,518.0
437,LINE1_PROC1,2020-12-23 06:11:04,26.6,34.0,516.0
438,LINE1_PROC1,2020-12-23 06:11:06,26.6,34.0,517.0
439,LINE1_PROC1,2020-12-23 06:11:07,26.6,34.0,517.0
440,LINE1_PROC1,2020-12-23 06:11:08,26.6,34.0,518.0
441,LINE1_PROC1,2020-12-23 06:11:10,26.6,34.0,518.0
442,LINE1_PROC1,2020-12-23 06:11:11,26.5,34.0,519.0
443,LINE1_PROC1,2020-12-23 06:11:12,26.5,34.0,518.0
444,LINE1_PROC1,2020-12-23 06:11:14,26.5,34.0,519.0
445,LINE1_PROC1,2020-12-23 06:11:15,26.5,34.0,518.0
446,LINE1_PROC1,2020-12-23 06:11:17,26.6,34.0,519.0
447,LINE1_PROC1,2020-12-23 06:11:18,26.6,34.0,518.0
448,LINE1_PROC1,2020-12-23 06:11:20,26.4,34.0,518.0
449,LINE1_PROC1,2020-12-23 06:11:21,26.4,34.0,517.0
450,LINE1_PROC1,2020-12-23 06:11:23,26.5,35.0,519.0
451,LINE1_PROC1,2020-12-23 06:11:24,26.5,35.0,517.0
452,LINE1_PROC1,2020-12-23 06:11:26,26.5,34.0,520.0
453,LINE1_PROC1,2020-12-23 06:11:27,26.5,34.0,516.0
454,LINE1_PROC1,2020-12-23 06:11:29,26.4,34.0,517.0
455,LINE1_PROC1,2020-12-23 06:11:30,26.4,34.0,517.0
456,LINE1_PROC1,2020-12-23 06:11:32,26.6,34.0,516.0
457,LINE1_PROC1,2020-12-23 06:11:33,26.6,34.0,517.0
458,LINE1_PROC1,2020-12-23 06:11:35,26.6,34.0,518.0
459,LINE1_PROC1,2020-12-23 06:11:36,26.6,34.0,517.0
460,LINE1_PROC1,2020-12-23 06:11:37,26.6,34.0,519.0
461,LINE1_PROC1,2020-12-23 06:11:39,26.6,34.0,517.0
462,LINE1_PROC1,2020-12-23 06:11:40,26.5,35.0,518.0
463,LINE1_PROC1,2020-12-23 06:11:42,26.5,35.0,517.0
464,LINE1_PROC1,2020-12-23 06:11:43,26.5,34.0,518.0
465,LINE1_PROC1,2020-12-23 06:11:44,26.5,34.0,518.0
466,LINE1_PROC1,2020-12-23 06:11:46,26.4,34.0,516.0
467,LINE1_PROC1,2020-12-23 06:11:47,26.4,34.0,518.0
468,LINE1_PROC1,2020-12-23 06:11:49,26.5,34.0,518.0
469,LINE1_PROC1,2020-12-23 06:11:50,26.5,34.0,517.0
470,LINE1_PROC1,2020-12-23 06:11:52,26.4,34.0,519.0
471,LINE1_PROC1,2020-12-23 06:11:53,26.4,34.0,519.0
472,LINE1_PROC1,2020-12-23 06:11:54,26.4,34.0,519.0
473,LINE1_PROC1,2020-12-23 06:11:56,26.4,34.0,518.0
474,LINE1_PROC1,2020-12-23 06:11:57,26.5,33.0,519.0
475,LINE1_PROC1,2020-12-23 06:11:59,26.5,33.0,519.0
476,LINE1_PROC1,2020-12-23 06:12:00,26.4,33.0,519.0
477,LINE1_PROC1,2020-12-23 06:12:01,26.4,33.0,518.0
478,LINE1_PROC1,2020-12-23 06:12:03,26.4,33.0,518.0
479,LINE1_PROC1,2020-12-23 06:12:04,26.4,33.0,518.0
480,LINE1_PROC1,2020-12-23 06:12:06,26.5,33.0,519.0
481,LINE1_PROC1,2020-12-23 06:12:07,26.5,33.0,518.0
482,LINE1_PROC1,2020-12-23 06:12:09,26.4,34.0,517.0
483,LINE1_PROC1,2020-12-23 06:12:10,26.4,34.0,517.0
484,LINE1_PROC1,2020-12-23 06:12:11,26.5,33.0,517.0
485,LINE1_PROC1,2020-12-23 06:12:13,26.5,33.0,519.0
486,LINE1_PROC1,2020-12-23 06:12:14,26.5,34.0,519.0
487,LINE1_PROC1,2020-12-23 06:12:16,26.5,34.0,517.0
488,LINE1_PROC1,2020-12-23 06:12:17,26.4,34.0,517.0
489,LINE1_PROC1,2020-12-23 06:12:18,26.4,34.0,517.0
490,LINE1_PROC1,2020-12-23 06:12:20,26.5,33.0,519.0
491,LINE1_PROC1,2020-12-23 06:12:21,26.5,33.0,518.0
492,LINE1_PROC1,2020-12-23 06:12:23,26.5,34.0,518.0
493,LINE1_PROC1,2020-12-23 06:12:24,26.5,34.0,517.0
494,LINE1_PROC1,2020-12-23 06:12:25,26.4,34.0,519.0
495,LINE1_PROC1,2020-12-23 06:12:27,26.4,34.0,517.0
496,LINE1_PROC1,2020-12-23 06:12:28,26.4,34.0,518.0
497,LINE1_PROC1,2020-12-23 06:12:30,26.4,34.0,517.0
498,LINE1_PROC1,2020-12-23 06:12:31,26.4,34.0,519.0
499,LINE1_PROC1,2020-12-23 06:12:32,26.4,34.0,516.0
500,LINE1_PROC1,2020-12-23 06:12:34,26.5,34.0,518.0
501,LINE1_PROC1,2020-12-23 06:12:35,26.5,34.0,517.0
502,LINE1_PROC1,2020-12-23 06:12:37,26.4,34.0,519.0
503,LINE1_PROC1,2020-12-23 06:12:38,26.4,34.0,517.0
504,LINE1_PROC1,2020-12-23 06:12:40,26.5,34.0,519.0
505,LINE1_PROC1,2020-12-23 06:12:41,26.5,34.0,518.0
506,LINE1_PROC1,2020-12-23 06:12:42,26.5,34.0,519.0
507,LINE1_PROC1,2020-12-23 06:12:44,26.5,34.0,517.0
508,LINE1_PROC1,2020-12-23 06:12:45,26.4,34.0,518.0
509,LINE1_PROC1,2020-12-23 06:12:47,26.4,34.0,516.0
510,LINE1_PROC1,2020-12-23 06:12:48,26.6,34.0,517.0
511,LINE1_PROC1,2020-12-23 06:12:49,26.6,34.0,518.0
512,LINE1_PROC1,2020-12-23 06:12:51,26.4,35.0,518.0
513,LINE1_PROC1,2020-12-23 06:12:52,26.4,35.0,517.0
514,LINE1_PROC1,2020-12-23 06:12:54,26.5,35.0,519.0
515,LINE1_PROC1,2020-12-23 06:12:55,26.5,35.0,517.0
516,LINE1_PROC1,2020-12-23 06:12:57,26.5,34.0,518.0
517,LINE1_PROC1,2020-12-23 06:12:58,26.5,34.0,516.0
518,LINE1_PROC1,2020-12-23 06:12:59,26.6,34.0,517.0
519,LINE1_PROC1,2020-12-23 06:13:01,26.6,34.0,516.0
520,LINE1_PROC1,2020-12-23 06:13:03,26.6,34.0,519.0
521,LINE1_PROC1,2020-12-23 06:13:04,26.6,34.0,518.0
522,LINE1_PROC1,2020-12-23 06:13:05,26.5,34.0,518.0
523,LINE1_PROC1,2020-12-23 06:13:07,26.5,34.0,517.0
524,LINE1_PROC1,2020-12-23 06:13:08,26.5,34.0,519.0
525,LINE1_PROC1,2020-12-23 06:13:10,26.5,34.0,517.0
526,LINE1_PROC1,2020-12-23 06:13:11,26.5,34.0,518.0
527,LINE1_PROC1,2020-12-23 06:13:12,26.5,34.0,518.0
528,LINE1_PROC1,2020-12-23 06:13:14,26.6,34.0,519.0
529,LINE1_PROC1,2020-12-23 06:13:15,26.6,34.0,516.0
530,LINE1_PROC1,2020-12-23 06:13:17,26.6,34.0,518.0
531,LINE1_PROC1,2020-12-23 06:13:18,26.6,34.0,518.0
532,LINE1_PROC1,2020-12-23 06:13:19,26.5,34.0,519.0
533,LINE1_PROC1,2020-12-23 06:13:21,26.5,34.0,518.0
534,LINE1_PROC1,2020-12-23 06:13:22,26.4,34.0,518.0
535,LINE1_PROC1,2020-12-23 06:13:24,26.4,34.0,518.0
536,LINE1_PROC1,2020-12-23 06:13:25,26.5,34.0,519.0
537,LINE1_PROC1,2020-12-23 06:13:27,26.5,34.0,517.0
538,LINE1_PROC1,2020-12-23 06:13:28,28.3,35.0,518.0
539,LINE1_PROC1,2020-12-23 06:13:29,28.3,35.0,518.0
540,LINE1_PROC1,2020-12-23 06:13:31,26.6,34.0,519.0
541,LINE1_PROC1,2020-12-23 06:13:32,26.6,34.0,518.0
542,LINE1_PROC1,2020-12-23 06:13:34,26.6,34.0,519.0
543,LINE1_PROC1,2020-12-23 06:13:35,26.6,34.0,518.0
544,LINE1_PROC1,2020-12-23 06:13:36,26.5,34.0,519.0
545,LINE1_PROC1,2020-12-23 06:13:38,26.5,34.0,517.0
546,LINE1_PROC1,2020-12-23 06:13:39,26.6,34.0,518.0
547,LINE1_PROC1,2020-12-23 06:13:41,26.6,34.0,517.0
548,LINE1_PROC1,2020-12-23 06:13:42,26.6,33.0,519.0
549,LINE1_PROC1,2020-12-23 06:13:44,26.6,33.0,518.0
550,LINE1_PROC1,2020-12-23 06:13:45,26.6,34.0,517.0
551,LINE1_PROC1,2020-12-23 06:13:46,26.6,34.0,518.0
552,LINE1_PROC1,2020-12-23 06:13:48,26.6,33.0,518.0
553,LINE1_PROC1,2020-12-23 06:13:49,26.6,33.0,517.0
554,LINE1_PROC1,2020-12-23 06:13:51,26.5,34.0,519.0
555,LINE1_PROC1,2020-12-23 06:13:52,26.5,34.0,518.0
556,LINE1_PROC1,2020-12-23 06:13:54,26.6,34.0,518.0
557,LINE1_PROC1,2020-12-23 06:13:55,26.6,34.0,518.0
558,LINE1_PROC1,2020-12-23 06:13:56,26.5,34.0,519.0
559,LINE1_PROC1,2020-12-23 06:13:58,26.5,34.0,517.0
560,LINE1_PROC1,2020-12-23 06:14:01,26.4,34.0,518.0
561,LINE1_PROC1,2020-12-23 06:14:03,26.6,34.0,520.0
562,LINE1_PROC1,2020-12-23 06:14:04,26.6,34.0,518.0
563,LINE1_PROC1,2020-12-23 06:14:06,26.6,34.0,519.0
564,LINE1_PROC1,2020-12-23 06:14:07,26.6,34.0,516.0
565,LINE1_PROC1,2020-12-23 06:14:09,26.6,34.0,518.0
566,LINE1_PROC1,2020-12-23 06:14:10,26.6,34.0,517.0
567,LINE1_PROC1,2020-12-23 06:14:12,26.5,34.0,518.0
568,LINE1_PROC1,2020-12-23 06:14:13,26.5,34.0,517.0
569,LINE1_PROC1,2020-12-23 06:14:14,26.6,34.0,519.0
570,LINE1_PROC1,2020-12-23 06:14:16,26.6,34.0,516.0
571,LINE1_PROC1,2020-12-23 06:14:17,26.6,34.0,520.0
572,LINE1_PROC1,2020-12-23 06:14:18,26.6,34.0,518.0
573,LINE1_PROC1,2020-12-23 06:14:20,26.6,34.0,518.0
574,LINE1_PROC1,2020-12-23 06:14:21,26.6,34.0,519.0
575,LINE1_PROC1,2020-12-23 06:14:23,26.6,34.0,518.0
576,LINE1_PROC1,2020-12-23 06:14:24,26.6,34.0,517.0
577,LINE1_PROC1,2020-12-23 06:14:26,26.6,34.0,518.0
578,LINE1_PROC1,2020-12-23 06:14:27,26.6,34.0,517.0
579,LINE1_PROC1,2020-12-23 06:14:28,26.6,34.0,518.0
580,LINE1_PROC1,2020-12-23 06:14:30,26.6,34.0,518.0
581,LINE1_PROC1,2020-12-23 06:14:31,26.6,34.0,517.0
582,LINE1_PROC1,2020-12-23 06:14:33,26.6,34.0,516.0
583,LINE1_PROC1,2020-12-23 06:14:35,26.6,34.0,517.0
584,LINE1_PROC1,2020-12-23 06:14:36,26.6,34.0,517.0
585,LINE1_PROC1,2020-12-23 06:14:38,26.4,34.0,517.0
586,LINE1_PROC1,2020-12-23 06:14:40,26.6,33.0,519.0
587,LINE1_PROC1,2020-12-23 06:14:42,26.6,33.0,518.0
588,LINE1_PROC1,2020-12-23 06:14:43,26.7,34.0,518.0
589,LINE1_PROC1,2020-12-23 06:14:46,24.4,33.0,518.0
590,LINE1_PROC1,2020-12-23 06:14:47,24.4,33.0,518.0
591,LINE1_PROC1,2020-12-23 06:14:49,26.6,34.0,519.0
592,LINE1_PROC1,2020-12-23 06:14:50,26.6,34.0,518.0
593,LINE1_PROC1,2020-12-23 06:14:51,26.6,34.0,518.0
594,LINE1_PROC1,2020-12-23 06:14:53,26.6,34.0,518.0
595,LINE1_PROC1,2020-12-23 06:14:54,26.5,34.0,518.0
596,LINE1_PROC1,2020-12-23 06:14:56,26.5,34.0,517.0
597,LINE1_PROC1,2020-12-23 06:14:57,26.5,33.0,517.0
598,LINE1_PROC1,2020-12-23 06:15:00,26.5,33.0,515.0
599,LINE1_PROC1,2020-12-23 06:15:01,26.6,33.0,517.0
600,LINE1_PROC1,2020-12-23 06:15:03,26.6,33.0,517.0
601,LINE1_PROC1,2020-12-23 06:15:04,28.9,34.0,517.0
602,LINE1_PROC1,2020-12-23 06:15:06,28.9,34.0,516.0
603,LINE1_PROC1,2020-12-23 06:15:07,26.6,33.0,518.0
604,LINE1_PROC1,2020-12-23 06:15:08,26.6,33.0,518.0
605,LINE1_PROC1,2020-12-23 06:15:10,26.6,33.0,517.0
606,LINE1_PROC1,2020-12-23 06:15:11,26.6,33.0,517.0
607,LINE1_PROC1,2020-12-23 06:15:13,26.6,33.0,518.0
608,LINE1_PROC1,2020-12-23 06:15:14,26.6,33.0,519.0
609,LINE1_PROC1,2020-12-23 06:15:16,26.5,33.0,518.0
610,LINE1_PROC1,2020-12-23 06:15:17,26.5,33.0,519.0
611,LINE1_PROC1,2020-12-23 06:15:18,26.4,34.0,519.0
612,LINE1_PROC1,2020-12-23 06:15:20,26.4,34.0,518.0
613,LINE1_PROC1,2020-12-23 06:15:21,26.4,34.0,519.0
614,LINE1_PROC1,2020-12-23 06:15:23,26.4,34.0,518.0
615,LINE1_PROC1,2020-12-23 06:15:24,26.4,34.0,519.0
616,LINE1_PROC1,2020-12-23 06:15:25,26.4,34.0,518.0
617,LINE1_PROC1,2020-12-23 06:15:27,26.5,34.0,518.0
618,LINE1_PROC1,2020-12-23 06:15:28,26.5,34.0,517.0
619,LINE1_PROC1,2020-12-23 06:15:30,26.4,33.0,518.0
620,LINE1_PROC1,2020-12-23 06:15:31,26.4,33.0,516.0
621,LINE1_PROC1,2020-12-23 06:15:33,26.5,33.0,517.0
622,LINE1_PROC1,2020-12-23 06:15:34,26.5,33.0,516.0
623,LINE1_PROC1,2020-12-23 06:15:35,26.5,33.0,518.0
624,LINE1_PROC1,2020-12-23 06:15:37,26.5,33.0,516.0
625,LINE1_PROC1,2020-12-23 06:15:38,26.4,33.0,519.0
626,LINE1_PROC1,2020-12-23 06:15:40,26.4,33.0,518.0
627,LINE1_PROC1,2020-12-23 06:15:41,26.5,33.0,518.0
628,LINE1_PROC1,2020-12-23 06:15:42,26.5,33.0,518.0
629,LINE1_PROC1,2020-12-23 06:15:44,27.4,33.0,518.0
630,LINE1_PROC1,2020-12-23 06:15:45,27.4,33.0,516.0
631,LINE1_PROC1,2020-12-23 06:15:47,26.5,33.0,518.0
632,LINE1_PROC1,2020-12-23 06:15:48,26.5,33.0,516.0
633,LINE1_PROC1,2020-12-23 06:15:49,26.5,33.0,517.0
634,LINE1_PROC1,2020-12-23 06:15:51,26.5,33.0,516.0
635,LINE1_PROC1,2020-12-23 06:15:52,26.5,33.0,519.0
636,LINE1_PROC1,2020-12-23 06:15:54,26.5,33.0,517.0
637,LINE1_PROC1,2020-12-23 06:15:55,26.4,34.0,519.0
638,LINE1_PROC1,2020-12-23 06:15:56,26.4,34.0,517.0
639,LINE1_PROC1,2020-12-23 06:15:59,26.4,34.0,518.0
640,LINE1_PROC1,2020-12-23 06:16:00,25.7,33.0,518.0
641,LINE1_PROC1,2020-12-23 06:16:02,25.7,33.0,518.0
642,LINE1_PROC1,2020-12-23 06:16:03,26.4,34.0,518.0
643,LINE1_PROC1,2020-12-23 06:16:05,26.4,34.0,517.0
644,LINE1_PROC1,2020-12-23 06:16:06,26.4,34.0,518.0
645,LINE1_PROC1,2020-12-23 06:16:07,26.4,34.0,517.0
646,LINE1_PROC1,2020-12-23 06:16:09,26.3,34.0,519.0
647,LINE1_PROC1,2020-12-23 06:16:10,26.3,34.0,517.0
648,LINE1_PROC1,2020-12-23 06:16:12,28.7,35.0,519.0
649,LINE1_PROC1,2020-12-23 06:16:13,28.7,35.0,518.0
650,LINE1_PROC1,2020-12-23 06:16:14,26.4,34.0,519.0
651,LINE1_PROC1,2020-12-23 06:16:16,26.4,34.0,517.0
652,LINE1_PROC1,2020-12-23 06:16:17,26.4,33.0,518.0
653,LINE1_PROC1,2020-12-23 06:16:19,26.4,33.0,518.0
654,LINE1_PROC1,2020-12-23 06:16:20,26.3,33.0,518.0
655,LINE1_PROC1,2020-12-23 06:16:22,26.3,33.0,518.0
656,LINE1_PROC1,2020-12-23 06:16:23,26.3,33.0,518.0
657,LINE1_PROC1,2020-12-23 06:16:24,26.3,33.0,518.0
658,LINE1_PROC1,2020-12-23 06:16:26,26.3,33.0,519.0
659,LINE1_PROC1,2020-12-23 06:16:27,26.3,33.0,518.0
660,LINE1_PROC1,2020-12-23 06:16:29,26.3,33.0,518.0
661,LINE1_PROC1,2020-12-23 06:16:30,26.3,33.0,517.0
662,LINE1_PROC1,2020-12-23 06:16:31,26.3,33.0,518.0
663,LINE1_PROC1,2020-12-23 06:16:33,26.3,33.0,517.0
664,LINE1_PROC1,2020-12-23 06:16:34,26.4,33.0,518.0
665,LINE1_PROC1,2020-12-23 06:16:36,26.4,33.0,518.0
666,LINE1_PROC1,2020-12-23 06:16:37,26.4,33.0,518.0
667,LINE1_PROC1,2020-12-23 06:16:38,26.4,33.0,517.0
668,LINE1_PROC1,2020-12-23 06:16:40,26.2,33.0,518.0
669,LINE1_PROC1,2020-12-23 06:16:41,26.2,33.0,518.0
670,LINE1_PROC1,2020-12-23 06:16:43,26.3,33.0,517.0
671,LINE1_PROC1,2020-12-23 06:16:44,26.3,33.0,518.0
672,LINE1_PROC1,2020-12-23 06:16:46,26.3,33.0,519.0
673,LINE1_PROC1,2020-12-23 06:16:47,26.3,33.0,516.0
674,LINE1_PROC1,2020-12-23 06:16:48,26.3,33.0,517.0
675,LINE1_PROC1,2020-12-23 06:16:50,26.3,33.0,518.0
676,LINE1_PROC1,2020-12-23 06:16:51,26.3,33.0,516.0
677,LINE1_PROC1,2020-12-23 06:16:52,26.3,33.0,518.0
678,LINE1_PROC1,2020-12-23 06:16:54,26.1,33.0,519.0
679,LINE1_PROC1,2020-12-23 06:16:55,26.1,33.0,517.0
680,LINE1_PROC1,2020-12-23 06:16:57,26.1,33.0,518.0
681,LINE1_PROC1,2020-12-23 06:16:58,26.1,33.0,517.0
682,LINE1_PROC1,2020-12-23 06:17:00,26.1,33.0,518.0
683,LINE1_PROC1,2020-12-23 06:17:01,26.1,33.0,516.0
684,LINE1_PROC1,2020-12-23 06:17:03,26.1,33.0,519.0
685,LINE1_PROC1,2020-12-23 06:17:04,26.1,33.0,518.0
686,LINE1_PROC1,2020-12-23 06:17:06,26.1,33.0,518.0
687,LINE1_PROC1,2020-12-23 06:17:07,26.1,33.0,518.0
688,LINE1_PROC1,2020-12-23 06:17:08,25.1,32.0,518.0
689,LINE1_PROC1,2020-12-23 06:17:10,25.1,32.0,517.0
690,LINE1_PROC1,2020-12-23 06:17:11,26.1,33.0,517.0
691,LINE1_PROC1,2020-12-23 06:17:13,26.1,33.0,516.0
692,LINE1_PROC1,2020-12-23 06:17:14,26.1,33.0,519.0
693,LINE1_PROC1,2020-12-23 06:17:16,26.1,33.0,518.0
694,LINE1_PROC1,2020-12-23 06:17:17,26.0,33.0,517.0
695,LINE1_PROC1,2020-12-23 06:17:18,26.0,33.0,517.0
696,LINE1_PROC1,2020-12-23 06:17:20,26.1,33.0,519.0
697,LINE1_PROC1,2020-12-23 06:17:21,26.1,33.0,517.0
698,LINE1_PROC1,2020-12-23 06:17:23,26.0,34.0,519.0
699,LINE1_PROC1,2020-12-23 06:17:24,26.0,34.0,518.0
700,LINE1_PROC1,2020-12-23 06:17:25,26.0,33.0,519.0
701,LINE1_PROC1,2020-12-23 06:17:27,26.0,33.0,518.0
702,LINE1_PROC1,2020-12-23 06:17:28,26.1,34.0,518.0
703,LINE1_PROC1,2020-12-23 06:17:30,26.1,34.0,516.0
704,LINE1_PROC1,2020-12-23 06:17:31,26.1,33.0,517.0
705,LINE1_PROC1,2020-12-23 06:17:33,26.1,33.0,518.0
706,LINE1_PROC1,2020-12-23 06:17:34,26.1,33.0,518.0
707,LINE1_PROC1,2020-12-23 06:17:35,26.1,33.0,517.0
708,LINE1_PROC1,2020-12-23 06:17:37,26.1,33.0,518.0
709,LINE1_PROC1,2020-12-23 06:17:38,26.1,33.0,517.0
710,LINE1_PROC1,2020-12-23 06:17:40,26.0,33.0,518.0
711,LINE1_PROC1,2020-12-23 06:17:41,26.0,33.0,516.0
712,LINE1_PROC1,2020-12-23 06:17:42,26.1,33.0,517.0
713,LINE1_PROC1,2020-12-23 06:17:44,26.1,33.0,516.0
714,LINE1_PROC1,2020-12-23 06:17:45,26.1,33.0,516.0
715,LINE1_PROC1,2020-12-23 06:17:47,26.1,33.0,517.0
716,LINE1_PROC1,2020-12-23 06:17:48,26.1,33.0,518.0
717,LINE1_PROC1,2020-12-23 06:17:50,26.1,33.0,517.0
718,LINE1_PROC1,2020-12-23 06:17:51,26.1,33.0,519.0
719,LINE1_PROC1,2020-12-23 06:17:53,26.1,33.0,517.0
720,LINE1_PROC1,2020-12-23 06:17:54,25.9,33.0,519.0
721,LINE1_PROC1,2020-12-23 06:17:55,25.9,33.0,517.0
722,LINE1_PROC1,2020-12-23 06:17:57,26.0,34.0,518.0
723,LINE1_PROC1,2020-12-23 06:17:58,26.0,34.0,517.0
724,LINE1_PROC1,2020-12-23 06:18:00,26.0,34.0,519.0
725,LINE1_PROC1,2020-12-23 06:18:01,26.0,34.0,517.0
726,LINE1_PROC1,2020-12-23 06:18:03,26.0,34.0,518.0
727,LINE1_PROC1,2020-12-23 06:18:04,26.0,34.0,516.0
728,LINE1_PROC1,2020-12-23 06:18:06,26.0,34.0,520.0
729,LINE1_PROC1,2020-12-23 06:18:07,26.0,34.0,518.0
730,LINE1_PROC1,2020-12-23 06:18:09,26.0,33.0,519.0
731,LINE1_PROC1,2020-12-23 06:18:10,26.0,33.0,518.0
732,LINE1_PROC1,2020-12-23 06:18:11,23.9,32.0,519.0
733,LINE1_PROC1,2020-12-23 06:18:13,23.9,32.0,518.0
734,LINE1_PROC1,2020-12-23 06:18:14,28.2,34.0,518.0
735,LINE1_PROC1,2020-12-23 06:18:16,28.2,34.0,516.0
736,LINE1_PROC1,2020-12-23 06:18:17,26.1,33.0,517.0
737,LINE1_PROC1,2020-12-23 06:18:18,26.1,33.0,518.0
738,LINE1_PROC1,2020-12-23 06:18:20,26.1,33.0,520.0
739,LINE1_PROC1,2020-12-23 06:18:21,26.1,33.0,518.0
740,LINE1_PROC1,2020-12-23 06:18:23,26.1,34.0,518.0
741,LINE1_PROC1,2020-12-23 06:18:24,26.1,34.0,517.0
742,LINE1_PROC1,2020-12-23 06:18:25,26.1,33.0,518.0
743,LINE1_PROC1,2020-12-23 06:18:27,26.1,33.0,518.0
744,LINE1_PROC1,2020-12-23 06:18:28,26.1,34.0,518.0
745,LINE1_PROC1,2020-12-23 06:18:30,26.1,34.0,518.0
746,LINE1_PROC1,2020-12-23 06:18:31,26.0,33.0,517.0
747,LINE1_PROC1,2020-12-23 06:18:32,26.0,33.0,515.0
748,LINE1_PROC1,2020-12-23 06:18:34,26.1,33.0,518.0
749,LINE1_PROC1,2020-12-23 06:18:35,26.1,33.0,517.0
750,LINE1_PROC1,2020-12-23 06:18:37,26.0,33.0,519.0
751,LINE1_PROC1,2020-12-23 06:18:38,26.0,33.0,515.0
752,LINE1_PROC1,2020-12-23 06:18:40,26.1,34.0,519.0
753,LINE1_PROC1,2020-12-23 06:18:41,26.1,34.0,518.0
